Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,Sr. QA Supervisor - Chem Lab,Chemistry,"Baxter Healthcare Philippines, Inc.",2021-05-06,Calabarzon & Mimaropa,OJT,,Not Specified / In Description,Not Specified / In Description,"Summary Support facility compliance with local regulatory and cGMP requirements Support implementation of quality systems and programs Support maintenance of plant systems in a validated status Timely update of plant SOPs and specifications with global corporate specifications, reference pharmacopeia and international standards. Perfom validation and audit activities Lead Chem Laboratory team Essential Duties and Responsibilities Review SOPs and specifications periodically and update when necessary. Review compliance with Corporate Quality Manual, global corporate specifications, local GMP guidelines and applicable reference pharmacopeia(s) to assure compliance with standards. Prepares/ reviews manufacturing documents for regulatory submissions Coordinate and prepare documents for new products Prepare and/or review validation protocol documentation for compliance Support the Internal Assessment Program, and compliance to ISO 9001 standard requirements Complaint handling- Performs complaint investigations in a timely manner. Change Control Process – support implementation of the requirements for product, processes, critical systems, raw materials, equipment, document, computerized systems and all quality system related component changes and evaluate detailed requirements and impact prior to implementation. This activity includes coordination with Production, Supply Chain, QC, Engineering, Business Units, RA and EHS. Perform periodic inspection of plant facilities to assure compliance with GMP standards. Provides assistance in ensuring that regulatory observations are reviewed and addressed through proper gap analyses and communicated to Plant Management Supplier quality - support on site and off site evaluations for new and previously approved suppliers to assure compliance with Baxter requirements. Support documentations in the CAPA system and performs trend analysis of quality indicators. Performs quality impact investigations where applicable Conduct GMP Training to employees and other quality / manufacturing related training. Review critical systems, raw materials and finished goods documents for compliance with specifications. Release of critical systems, raw materials and finished goods Employee Involvement activities (process improvement, team meetings, housekeeping, training, documentation). Comply with EHS policies Participate in EHS programs and corporate citizenship activities Education and Experience Candidate must be a Licensed Chemist At least 5 Year(s) of working experience in the related field is required for this position. Required Skill(s): Quality Assurance, Quality Control, Manufacturing Operations With Supervisory/5 Yrs & Up experience specialized in Chemistry Knowledge in GLP, GMP and GDP ",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Science Research Specialist I - Contractual,Chemistry,Philippine Council for Health Research and Development (PCHRD) - Government,2021-05-05,National Capital Reg,Contract,"32,104",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 10, 2021 Place of Assignment: Research and Development Management Division Salary: Php. 32,104.80/ month Duties and Responsibilities 1. Evaluate project proposals and monitor on-going projects in accordance with the Council’s established procedures under its Quality Management System; 2. Process project proposals submitted/referred to PCHRD following established procedures; 3. Process proposals approved for financial assistance. 4. Prepare technical reports on R and D projects and other health related concerns/issues required by DBM, Congress and external funding agencies. 5. Coordinate with project proponents/researchers regarding concerns on proposed/on-going projects. 6. Respond to inquiries by individuals and or project proponents/researchers regarding R and D projects. 7. Provide inputs/updates in the Project Management System (PMS). 8. Provide Assistance and or participate in activities organized by PCHRD. 9. Perform other duties and functions assigned by the Division Chief/Senior staff. Qualification Standard Education: Bachelor’s degree in college Experience: None required Training: None required Preferred Qualifications/ Attributes Graduate of Materials Science, Biochemistry, Biomedical Engineering, Physical/Occupational Therapy or any related course; Has training/background in Project Management; With good decision-making and analytical thinking skills; With excellent oral and written communication skills; With strong work ethic and positive attitude; Must be coachable, a team-player, and can work under pressure with minimum supervision; Knowledgeable in computer office applications (MS Office and GSuite platforms) DOST-PCHRD encourages interested and qualified applicants including persons with disability (PWD), members of indigenous communities and those from any sexual orientation and gender identities (SOGI) to signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 10, 2021. 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Accomplished Work Experience Sheet; 3. Performance rating in the last rating period (if applicable); 4. Photocopy of certificate of eligibility/rating/license; and 5. Photocopy of Transcript of Records and Diploma 6. Photocopy of training/seminars attended; 7. Photocopy of Service Record/ Certificate of Work Experience; and 8. Application Letter addressed to : DR. JAIME C. MONTOYA Executive Director In compliance with the general community quarantine now taking effect in different regions of the country due to the pandemic COVID-19, QUALIFIED APPLICANTS are advised to send through email their application requirements addressed to: DR. BUENALIVIA N. OLATAN ADMINISTRATIVE OFFICER V Human Resource Management Section Philippine Council for Health Research and Development -DOST Saliksik Building, General Santos Avenue, Bicutan, Taguig City Bicutan, Taguig City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED","32,104","32,104",Not Specified,Not Specified,Science
Joblum,Senior Laboratory Analyst,Chemistry,"Unioil Petroleum Philippines, Inc.",2021-05-05,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Job Qualifications: Candidate must possess at least a Bachelor's/College Degree , Chemistry or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Preferably Supervisor / 5 Yrs & Up Experienced Employees specializing in Chemistry or equivalent. MUST be a licensed/registered Chemist. MUST be willing to work on a shifting schedule, during Saturdays and holidays. MUST be amenable to work in Lingunan, Valenzuela City. Full-Time position(s) available. Job Description: Performs evaluation and/or assessment of results before, during and after tests. Checks and reviews results of analysis to ensure consistency to specifications. Ensures systematic workflow by proper timing of assigned laboratory tests in order of priority. Ensures timely delivery of test results. Reviews Laboratory Test Reports or Certificates of Analysis. Ensures complete and updated record of all test results and necessary documents. Ensures all samples tested are retained according to the assigned retention frequency. Prepares Blending Instructions in accordance to production orders. Prepares Blending Adjustments, as needed. Ensures proper usage, monitoring, cleanliness, and proper storage of all laboratory reagents, instruments and equipment. Ensures adequate amount of laboratory supplies. Prepares and submits request for stock replenishment in order to ensure timely delivery and to avoid delay in test performance. Ensures calibration, preventive and corrective maintenance of all laboratory instrument and equipment are updated and/or performed. Evaluates erroneous outcomes and acts on them immediately. Maintains designated wokplace in accordance to standards for housekeeping, health, safety, security and environmental protection. Participates in ISO related tasks for the laboratory and in root cause or problem solving analysis Ensures participation in annual proficiency/correlation program. Ensures all laboratory records are properly documented and/or controlled. Maintains confidentiality of all test procedures, test results, product specifications, clients and suppliers’ information. Maintains accurate files; enter test results into the computer and generate necessary reports. Performs quality control test and maintain quality control procedures in the laboratory. Assists the Laboratory Supervisor in assessment and procurement of new laboratory equipment; troubleshoot, clean and maintain laboratory equipment and supplies. Assist the Laboratory Supervisor in all types of laboratory testing as necessary; serve as back-up for the Laboratory Supervisor in his/her absence. Responds to customers’ (internal/external) inquiries in a courteous manner; provides information within the area of assignment; resolves complaints in an efficient and timely manner. Performs other related functions/duties or as the situation dictate.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,CHEMISTS,Chemistry,"Hizon Laboratories, Inc.",2021-05-05,"National Capital Reg, Rizal (Antipolo)",Not Specified,,Not Specified / In Description,Not Specified / In Description,"LABORATORY ANALYSTS 1. Performs test on assigned sample using the official laboratory procedures and submits the duly accomplished analytical report to the Laboratory Operations Team Leader. 2. Prepares test solutions and mobile phase, standardizes volumetric solutions, and records data in the logbooks. 3. Documents required data and calculation at the back of analytical report and laboratory attachment, and summarizes results in the trend sheet. 4. Ensures prompt submission of reports and laboratory attachments for tests performed.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Chemist,Chemistry,"Powercoat Manufacturing Co., Inc.",2021-05-05,Cavite,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Chemistry or equivalent. At least 3 Year(s) of working experience in the related field is required for this position. Experience in different laboratory techniques and equipment Responsibilities: Performs physical and chemical analysis, testing raw materials both in- process and finished products. Conducts hourly analysis of in- process products to assist MCC in adjusting production equipment. Reports to quality control head all pertiment data regarding the laboratory Provides guidelines in the safety handling of all chemicals and laboratory equipment in the work place.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Chemical Technician- URGENT,Chemistry,GJHOLDINGS INC.,2021-05-04,National Capital Reg,Full Time,"18,000-23,400",Not Specified / In Description,Not Specified / In Description,"JOB QUALIFICATION Candidate must possess at least a Bachelor's/College Degree , ChemistryLicensed Chemical TechnicianAt least 1 year(s) of working experience in the related field is required for this position.Applicants must be willing to work in SILANG, CAVITE.Preferably 1-4 Yrs Experienced Employees specializing in Manufacturing/Production Operations or equivalent.Full-Time position(s) available.JOB DESCRIPTION • Prepares and maintains laboratory instruments and equipment. • Testing of active matter for bottom sample. • Monitors product quality to ensure compliance to standards and specification • Conducts chemical experiments, test, and analyses. • Compiles and interprets results of test and analyses • Provides technical support and assistance to chemists • Prepares chemical solutions for products and processes following standardized formulas. • Maintains clean, and sterilize laboratory instruments and equipment. Job Type: Permanent","18,000","23,400",Not Specified,Not Specified,Science
Joblum,Junior Chemist,Chemistry,"Bauer International Philippines, Inc.",2021-05-04,Marikina City,Contract,"18,000-25,000",Not Specified / In Description,Not Specified / In Description," JOB OBJECTIVE To ensure that all the systems, process, or components of the project are designed, installed, tested, operated and maintained according to the operational requirements of the end user. JOB QUALIFICATIONS Licensed Chemist Experience in water & wastewater treatment process or no work experience required. Experience in different laboratory techniques and equipment proficiencies. Excellent verbal and written communication and interpersonal skills, can work with minimum supervision, team player and innovative. Team player, Reliability and Goal-oriented. Capable to handle multiple tasks. Willing to be assigned in Marikina Fresh Graduates are welcome to apply Can start ASAP DUTIES AND RESPONSIBILITIES 1. Analyze water and wastewater samples daily, weekly or monthly as stated in the contract.2. Closely coordinate with client on the results of laboratory analysis and recommend proper corrective and preventive measure.3. Conduct training of new operators and other client staffs.4. To be able to recommend and submit ideas and suggestions for the improvement of the system/process of client.5. Ensure compliance to contract and deliver assigned scope of work as required and deemed necessary to comply with the client requirement.6. Prepare operation and maintenance manual of handled projects before commissioning.7.Supervise technicians and operators in different work sites. ","18,000","25,000",Not Specified,Not Specified,Science
Joblum,Chemist,Chemistry,Chic Centre Corporation,2021-05-03,National Capital Reg,Full Time,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Chemistry or equivalent; With very good analytical and problem solving skills, experience in research and laboratory work is an advantage; Excellent communication skills, can multi task and a team player. Can start immediately Full-Time position(s) available.","20,000","25,000",Not Specified,Not Specified,Science
Joblum,Chemist,Chemistry,GJHOLDINGS INC.,2021-05-03,National Capital Reg,Full Time,"19,000-20,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Chemistry Licensed Chemist At least 1 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in CALACA,BATANGAS. Preferably 1-4 Yrs Experienced Employees specializing in Chemistry or equivalent Full-Time position(s) available.","19,000","20,000",Not Specified,Not Specified,Science
Joblum,LICENSED CHEMIST,Chemistry,PERFECTSKIN BEAUTY PRODUCTS INC.,2021-05-03,Paranaque City,Not Specified,"20,000-30,000",Not Specified / In Description,Not Specified / In Description,"Job Qualifications: Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Chemistry or equivalent. At least 1 Year(s) of working experience in the related field is required for this position.Preferably. Preferably 1-4 Yrs Experienced Employee specialized in Chemistry or equivalent. Chemist who worked at cosmetics and beauty products or related industry is an advantage FDA Certified Qualified Personnel for Cosmetics is also an advantage. Job Responsibilities: Preparing test solutions, compounds, and reagents for conducting tests and advising and coordinating test procedures. Determining chemical and physical properties, compositions, structures, relationships, and reactions of organic and inorganic compounds. Using chromatography, spectroscopy, and spectrophotometry techniques. Developing, improving, and customizing products, equipment, formulas, processes, and analytical methods. Conferring with scientists and engineers to analyze, interpret, and develop tests. Introducing heat, light, energy, and chemical catalysts to chemical substances to induce reactions. Writing technical papers and reports, and preparing standards and specifications for processes, tests, and products. Maintaining laboratory instruments, troubleshooting malfunctions, and purchasing new laboratory supplies. Evaluating and ensuring compliance with laboratory safety procedures and standards.","20,000","30,000",Not Specified,Not Specified,Science
Joblum,Laboratory Chemist,Chemistry,Sumifru (Philippines) Corporation,2021-05-02,Davao del Sur (Davao City),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Responsiblities Responsible for performing the day to day laboratory tests Provide accurate, relevant and reliable assessment of physiochemical characteristics and properties of various farm materials Provide accurate data on various farm material QUALIFICATIONS: Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Chemistry or equivalent. At least 1 year(s) of working experience in the related field is required for this position Knowledge in Analytical chemistry, Potentiometry, Gravimetry/Titrimetry, Spectroscopy, Chromatography and Mass Spectrometry Knowledge in Analytical Software Management Laboratory Skills and Equipment Operation Excellent oral and written communication skills",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,CHEMIST,Chemistry,Sappo Hille Inc,2021-05-02,National Capital Reg,Full Time,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"CHEMIST JOB DESCRIPTION Join our growing team and be part of different sectors: JOIN OUR GROWING MEDIUM SCALE COMPANY THAT MANUFACTURES HOUSEHOLD AND PERSONAL CARE PRODUCTS AND DISTRIBUTES THEM TO SEVERAL REGIONS IN THE COUNTRY. CHEMIST AND QUALITY CONTROL HEAD ( FOOD / NON-FOOD PARTICULARLY HOUSEHOLD AND PERSONAL CARE PRODUCTS) PRIMARY RESPONSIBILITIES: 1. Develop formulations in the laboratory to produce new household and personal care products. Develop, improve and customize products, equipment, formulas, processes, and analytical methods. 2. Ensure that the manufacturing process follows procedures that are safe, cost-effective, environmentally friendly, and efficient. 3. Improve the current formulation and the manufacturing process used in the plant. Oversee the whole production process from time to time particularly the mixing of the raw materials. 4. Recommend product modifications of existing product lines for improvement and for cost reduction. 5. Test the efficiency of raw materials currently used and those being offered in the market on a regular basis. 6. Study the chemical make-up of materials that are essential in the manufacturing of our products to ensure product safety. 7. Head the quality control division of the plant. Create and support the design and development of experimental protocols and procedures for Quality Control. 8. Ensure that all products that leave the assembly line meet all quality standards set. 9. Conduct product tests to identify product defects, record and report issues, support process improvements and make necessary repairs. 10. Identify problems and come up with possible solutions. Analyze and evaluate each solution and implement the most effective one. 11. Evaluate and ensure compliance with laboratory safety procedures and standards. 12. Maintain laboratory instruments, troubleshooting malfunctions, and purchasing of new laboratory supplies. 13. Prepare and submit all reports required to support new product registrations, label expansions, Experimental Use Permits, license renewals and product registration renewals in government agencies like Food and drugs Administration (FDA), Philippine Drug Enforcement Agency (PDEA), and Intellectual Property Office (IPO). 14. Render administrative tasks related to Registration and Regulatory Affairs: filing, encoding, assemble dossiers, sourcing, payment request, sample requests, etc. 15. Does continuing research on new methods, raw materials and tools and equipment that can improve the efficiency of processes as well as products 16. Perform other tasks related to product development, manufacturing and quality control. QUALIFICATIONS: ·Education: Must have at least a University or College degree on BS Chemistry, BS Biochemistry, Microbiology, Environmental Science, Chemical Engineering or Agrichemistry, BS Clothing Technology and other related sciences. · Licensed Chemist / Chemical Technician · With extensive knowledge in Product formulation especially in Household and personal care products · At least one year experience · Skills required: analytical, systematic, detailed and meticulous, good written and oral communication skills, teamwork and interpersonal skills ","20,000","25,000",Not Specified,Not Specified,Science
Joblum,Research and Development Specialist,Chemistry,FFC NUTRITION INC.,2021-05-02,Quezon City,OJT,,Not Specified / In Description,Not Specified / In Description,"A role that discovers and innovates relevant products in the functional food and cosmetic categories while being compassed by the guiding core principles of the company. Key Responsibilities In-charge of the company’s product and process innovation Spearheads technology transfer and process validation Conducts stability and compatibility studies, in-house test acceptability, sensory evaluation and efficacy Supports and assists Sales and Marketing teams in product presentation through preparation of prototypes and other pertinent reference materials Establishes product and manufacturing parameters and coordinates with production team, quality control, logistics Prepares and executes product development project plan which will help the management in its expansion Analyzes consumer insights and leads product studies in the laboratory Formulates, develops and tests products that address clients’ needs and/or requirements Collates and processes information from a technical research Provides recommendations relevant to the development and innovation of products Discovers breakthroughs that will help the company attain its objectives to be the forefront in the food and cosmetic industry Coordinates with other teams in assessing and developing various approaches on cost-reduction while maintaining product quality and efficacy Qualifications Degree in BS in Chemistry, BS in Food Technology, or any related-course from a reputable school Relevant experience in research and development and formulation of RTD, powdered beverages and personal care products Knowledgable in regulatory compliance, preparation methods, packaging design & technology, manufacturing operation Innate interest in product development which requires thorough research, prototyping, testing, and improvement Dynamic work ethics and open to expanding the role’s scope and definition connected to research and development Good communication and presentation skills Analytical mindset, excellent problem-solving skills, data-driven Can work independently and perform in a very fast-faced and demanding environment Proactive, trustworthy, diligent and hardworking Benefits & Others Monday to Friday work schedule with one (1) day work from home set up Medical benefit (HMO) Leaves Annual salary increase Performance and merit bonus IMPORTANT: Willing to be assigned in Novaliches, Quezon City",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Process Engineer - Chemist,Chemistry,Polymer Chemicals Inc.,2021-05-02,"Taguig City, Cavite",Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's Degree in Chemical Engineering or Chemistry With Good Scholastic Records Must be of good moral character Required language(s): English, Filipino Fresh graduates/Entry level applicants are encouraged to apply. Applicants should be Filipino citizens or hold relevant residence status. Full-Time positions available.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Senior Science Research Specialist,Chemistry,Department of Agriculture Region II - Government,2021-05-02,Cagayan Valley,Not Specified,"48,313",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : March 12, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : RO2 Plantilla Item No . : OSEC-DAB-SRSRS-59-2014 Salary/Job/Pay Grade : 19 Monthly Salary : Php 48,313.00 QUALIFICATION : Eligibility : CSProfessional/2nd level eligibility Education : Bachelor's Degree relevant to the job Training : 8 hours of relevant training Work Experience : 2 years of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than and send to the address below not later than March 12, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: NARCISO A. EDILLO, M.A.Ed Regional Executive Director DEPARTMENT OF AGRICULTURE DA - Regional Field Office No. 2, Tuguegarao City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","48,313","48,313",Not Specified,Not Specified,Science
Joblum,Science Research Specialist II (OSEC-DAB-SRAS2-73-2014),Chemistry,Department of Agriculture Region II - Government,2021-05-02,Cagayan Valley,Not Specified,"36,628",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : March 12, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : RO2 Plantilla Item No . : OSEC-DAB-SRAS2-73-2014 Salary/Job/Pay Grade : 16 Monthly Salary : Php 36,628.00 QUALIFICATION : Eligibility : RA 1080 (Agriculturist) Education : Bachelor's Degree relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than and send to the address below not later than March 12, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: NARCISO A. EDILLO, M.A.Ed Regional Executive Director DEPARTMENT OF AGRICULTURE DA - Regional Field Office No. 2, Tuguegarao City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","36,628","36,628",Not Specified,Not Specified,Science
Joblum,Science Research Specialist II,Chemistry,Department of Agriculture Region II - Government,2021-05-02,Cagayan Valley,Contract,"36,628",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : March 12, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : RO2 Plantilla Item No . : OSEC-DAB-SRAS2-64-2014 Salary/Job/Pay Grade : 16 Monthly Salary : Php 36,628.00 QUALIFICATION : Eligibility : RA 1080 (Agriculturist) Education : Bachelor's Degree relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than and send to the address below not later than March 12, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: NARCISO A. EDILLO, M.A.Ed Regional Executive Director DEPARTMENT OF AGRICULTURE DA - Regional Field Office No. 2, Tuguegarao City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","36,628","36,628",Not Specified,Not Specified,Science
Joblum,Science Research Specialist I (OSEC-DAB-SRAS1-43-2014),Chemistry,Department of Agriculture Region II - Government,2021-05-02,Cagayan Valley,Not Specified,"28,276",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : March 12, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : RO2 Plantilla Item No . : OSEC-DAB-SRAS1-43-2014 Salary/Job/Pay Grade : 13 Monthly Salary : Php 28,276.00 QUALIFICATION : Eligibility : CSProfessional/2nd level eligibility Education : Bachelor's Degree relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than and send to the address below not later than March 12, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: NARCISO A. EDILLO, M.A.Ed Regional Executive Director DEPARTMENT OF AGRICULTURE DA - Regional Field Office No. 2, Tuguegarao City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","28,276","28,276",Not Specified,Not Specified,Science
Joblum,Science Research Specialist I,Chemistry,Department of Agriculture Region II - Government,2021-05-01,Cagayan Valley,Contract,"28,276",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : March 12, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : RO2 Plantilla Item No . : OSEC-DAB-SRAS1-47-2014 Salary/Job/Pay Grade : 13 Monthly Salary : Php 28,276.00 QUALIFICATION : Eligibility : CSProfessional/2nd level eligibility Education : Bachelor's Degree relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than and send to the address below not later than March 12, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: NARCISO A. EDILLO, M.A.Ed Regional Executive Director DEPARTMENT OF AGRICULTURE DA - Regional Field Office No. 2, Tuguegarao City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","28,276","28,276",Not Specified,Not Specified,Science
Joblum,Chemist,Chemistry,Davies Paints Philippines Incorporated,2021-05-01,Pasig City,Full Time,,Not Specified / In Description,Not Specified / In Description,"JOB QUALIFICATIONS Candidates must possess at least a Bachelor's/College Degree in Chemistry, Chemical Engineering or equivalent. At least 1 year of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Chemistry or equivalent. Full-Time positions available. Fresh graduates are welcome to apply. RESPONSIBILITIES Conducts specific laboratory testing and analysis based on the requirement of the new developed paint formulation. Conducts a comparative evaluation of the local and imported paits vs. existing product and make necessary reformulation and revision. Performs laboratory work to correcty on-process problematic batches. Submits monthly activity report for the month. Develops new paint product based on the market demands or that will create market demands or that will create market demand. Reviews, reformulates and upgrades existing product based on research, raw material substitution and new technology.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Laboratory Chemist,Chemistry,Not Specified,2021-05-01,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Accountabilities: Ensures compliance to RA 10567 of the laboratory Certifies all Certificate of Analysis (COA) Other tasks assigned Requirements Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Chemistry or equivalent. Registered Chemist At least 1 year of working experience in the related field is required for this position. Applicants must be willing to work in Camarin North Caloocan City. Fresh Graduates /entry level applicants are encouraged to apply Full-Time position(s) available.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,QA REGULATORY & COMPLIANCE OFFICER,Chemistry,D & L Industries,2021-05-01,Laguna (Calamba City),OJT,,Not Specified / In Description,Not Specified / In Description,"JOB SUMMARY The Quality Assurance Regulatory and Compliance Officer ensures that the product and or service the company provides is fit for the purpose, is consistent and meet both external and internal requirements. This includes legal compliance and customer expectations. This role liaises with other managers and team members to ensure that the quality processes and procedures are applied to products being produced. Where appropriate, provides advice on changes and how to implement them and provide training, tools and techniques to enable others to achieve quality standards. DUTIES AND RESPONSIBILITIES ·Develops, initiates, maintains and revises policies and procedure for the general operation of the Compliance Programs and its related activities to prevent illegal, unethical or improper conduct Develops and periodically reviews and updates Standards to ensure continuing currency and relevance in providing guidance to management and employees Represents thee company in seminars, meetings, and discussions with Management, service groups and related organizations and entities where regulatory, statutory and religious requirements are issues Responsible for the collation of documents and coordination for the registration, certification and approval of the company’s products and processes from different government and religious regulatory bodies e.g. FDA, BAI, PNP, PDEA, Kosher, Halal, others Conducts orientations and seminars in Pest Control, GMP Policies, rules and regulations and compliance to HACCP standards Conducts weekly GMP & 5S monitoring per area and prepares monthly summary report of GMP and 5S performance ratings Initiates Corrective Action Report (CAR) when the established GMP standards are violated and recommends applicable preventive/corrective actions Plans and allocates budget for Compliance, Regulatory, GMP, 5S Religious and Pest Control materials Works with Human Resources Department and others as appropriate to develop an effective compliance training program including appropriate introductory training for new employees Member of internal audit team; attends meetings and participates during internal and external audits EDUCATION Graduate of Chemical Engineering or Chemistry; Licensed or Board Passer With 3-5 years of relevant experience in quality assurance, compliance and regulatory affairs in a manufacturing plant environment Good oral and written communication; with good presentation skills Attention to details Good in time management, Problem-solving Ability to Multi-task and work in fast-paced environment A team player but can work independently Thorough knowledge of quality standards and with experience in ISO certification a plus",Not Specified,Not Specified,Not Specified,Not Specified,Science
