Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,Heavy Equipment & Industrial Electrician,Mechanical,"Netforce International, Inc.",2021-05-14,Pampanga (Others),OJT,"20,000-22,000",Not Specified / In Description,Not Specified / In Description,"To perform skilled and semi-skilled work involved in the electrical servicing, maintenance and repair of the vehicles and equipment, heavy construction equipment and other related equipment; to maintain simple records related to shop operations; and to perform related duties and responsibilities as Duties & Responsibilities: · Carry out electrical maintenance, fault finding and monitoring of the heavy equipment and other related equipment and carry out the tasks assigned by Foreman and Supervisor. · Ensure maximum operational availability of heavy equipment by diagnostic work and repair methods. · Submit routine inspection and monitoring reports as required. · Carry out duties independently when called out and report breakdowns and faults. · Assume additional responsibility for heavy equipment maintenance in the absence of the Head Mechanic. · Ensure that emergency work is followed up by reporting to the Head Mechanic or to the Project In-charge (PIC). · Ensure work practice conforms to safety regulations and procedures. · Ensure that all preventive maintenance (electrical) is conducted as defined in the schedule. · Attend breakdowns as reported by staff, drivers or operators and or by the Head Mechanic or Supervisor at site on immediate basis. · Submit correct information about start time and end time of maintenance activity. · Ensures tidiness and cleanliness of workshop facilities and all equipment for which team is responsible.","20,000","22,000",Not Specified,Not Specified,Engineering
Joblum,Auto Mechanic,Mechanical,"AL ASSAL MANPOWER, INC.",2021-05-14,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Maintains vehicle functional condition by listening to operator complaints Conducting inspections; repairing engine failures Repairing mechanical and electrical systems malfunctions; replacing parts and components; repairing body damage Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 5 Full-Time position(s) available. Principal / Employer : Dutest Qatar W.L.LPrincipal / Employer Address : Doha, QatarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Hydraulic Technicians,Mechanical,"AL ASSAL MANPOWER, INC.",2021-05-14,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Responsible for overseeing and implementing the instillation, maintenance, and repairs for the hydraulic components of equipment Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 10 Full-Time position(s) available. Principal / Employer : Dutest Qatar W.L.LPrincipal / Employer Address : Doha, QatarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Crane Technicians (Mechanical),Mechanical,"AL ASSAL MANPOWER, INC.",2021-05-14,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Responsible for repairing and maintaining crane equipment Duties may include replacing defective parts, cleaning equipment, testing machinery, and overhauling cranes Also estimate the cost of repairs, order parts, and track crane maintenance by writing technical reports Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 10 Full-Time position(s) available. Principal / Employer : Dutest Qatar W.L.LPrincipal / Employer Address : Doha, QatarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Crane Mechanical Engineer,Mechanical,"AL ASSAL MANPOWER, INC.",2021-05-14,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Responsible for getting the crane to the job site Designing a lift plan, and providing operators all of the information they need to perform the job safely and efficiently Qualifications : Candidate must possess at least a Professional License (Passed Board/Bar/Professional License Exam), Engineering (Mechanical) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 5 Full-Time position(s) available. Principal / Employer : Dutest Qatar W.L.LPrincipal / Employer Address : Doha, QatarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Paintless Dent Removal Technician,Mechanical,IKON SOLUTIONS ASIA,2021-05-14,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Operate as a mobile PDR technician Maintain the quality standards of service of the Company Maintain the proper function, cleanliness, and organization of all service tools, equipment, and work aids. Qualifications: Candidate must possess at least a High School Diploma. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 3 Full-Time position(s) available. Principal / Employer : United Cars AlmanaPrincipal / Employer Address : Doha, QatarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Master Technician,Mechanical,IKON SOLUTIONS ASIA,2021-05-14,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Maintenance of vehicles to ensure proper performance. Repair of individual parts and even replacement of entire systems. Supervising workers, approving repairs, ordering parts and helping hire other technicians. Qualifications: Candidate must possess at least a High School Diploma. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 3 Full-Time position(s) available. Principal / Employer : United Cars AlmanaPrincipal / Employer Address : Doha, QatarPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Equipment Engineer,Mechanical,Devex Incorporated,2021-05-14,National Capital Reg,Contract,"23,000-29,900",Not Specified / In Description,Not Specified / In Description,Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Engineering (Mechanical) or equivalent. At least 2 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Mechanical/Automotive or equivalent.,"23,000","29,900",Not Specified,Not Specified,Engineering
Joblum,Administrative Aide VI (Mechanic II) (108-2005),Mechanical,PHILIPPINE AIR FORCE - Government,2021-05-14,National Capital Reg,OJT,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 17, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : 520ABW Plantilla Item No. : ADA6-108-2005 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Mechanic (MC 10, s.2013-Cat. II) Education : High School Graduate or Completion of relevant vocational/trade course Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 17, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: Ms. Reynalda S. Carumba Head, Civilian Human Resource Department PHILIPPINE AIR FORCE PAFHRMC, Colonel Jesus Villamor Air Base, Pasay City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Engineering
Joblum,Administrative Aide VI (Mechanic II) (197-2005),Mechanical,PHILIPPINE AIR FORCE - Government,2021-05-14,National Capital Reg,OJT,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 17, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : ALC dy 410th MW Plantilla Item No. : ADA6-197-2005 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Mechanic (MC 10, s.2013-Cat. II) Education : High School Graduate or Completion of relevant vocational/trade course Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 17, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: Ms. Reynalda S. Carumba Head, Civilian Human Resource Department PHILIPPINE AIR FORCE PAFHRMC, Colonel Jesus Villamor Air Base, Pasay City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Engineering
Joblum,Fleet Supervisor,Mechanical,ARC Refreshments Corporation,2021-05-14,Northern Mindanao,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Summary Responsible for ensuring an effective and systematic work plan in relation to repairs, maintenance, rehabilitation and serving of all company vehicles. Job Responsibility Supervises the various maintenance activities within his assigned shift. Receives and diagnoses reported trouble and prepare job order and assigned personnel for the job. Prepares technical reports(Vehicular accident/Engine troubles) Ensures that the motorpool equipment are in good condition. Job Qualification Engineering/ Automotive graduate Basic supervisory seminar. At least 2-3 years’ experience as motor pool/Shop Supervisor With logistics knowledge Skills Requirements Knowledge in Fleet maintenance, basic trouble shooting and engine under chassis, parts inventory control and fleet management system. Computer literate. Good communication and written skills. Knows how to drive and with drivers license preferably restriction code 1, 2 & 3.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"INSTRUMENTATION SPECIALIST - Mabalacat, Pampanga",Mechanical,LESLIE CORPORATION (Food Service Division),2021-05-14,"Pampanga (Angeles City), Pampanga (Others), Pampanga (San Fernando), National Capital Reg",Not Specified,"16,000-25,000",Not Specified / In Description,Not Specified / In Description,"INSTRUMENTATION SPECIALIST POSITION PURPOSE: The Instrumentation Specialist is in charge of the maintenance, monitoring, troubleshooting of all PLC's, HMI's and SCADA Control System, He/She is in-charge for the establishment, control, monitoring and troubleshooting of in-house calibration of all measuring equipment and records. Work in a company that invests in your growth! You will work alongside and learn from experienced professionals in the industry and be given the training you need to succeed with us. We are looking for self-driven and motivated individuals looking to make a difference for entrepreneurs in a franchise system. Are you right for us? Join us! THIS JOB MIGHT BE FOR YOU IF: You have a Bachelor's/College Degree in: Electrical/Electronic Engineering, Industrial Engineering, Mechanical Engineering or Mechatronic/Electromechanical Engineering;Familirity in a Food Manufacturing Industry will be an advantage;Preferably 1 - 4 years experience specializing in PLC's, HMI's and VFD's operation and computer operation;Preferably knowledgeable in ISO, HACCP, GMP and 5-S;Good analytical skills and technically competent;Willing to be assigned at Mabalacat, Pampanga","16,000","25,000",Not Specified,Not Specified,Engineering
Joblum,Cadet Engineer,Mechanical,"Faithope Industries,Inc.",2021-05-14,Central Visayas,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Highlights Start ASAP Fast-paced environment Opportunities for enhanced learning Job Description The Cadet Engineer helps manage the overall plant operations including but not limited to monitoring and control, enforcement of the company's rules and policies and the focused maintenance of the machineries and other facilities of the plant. Ensuring compliance to safety regulations is a given in this job as well. Responsibilities Plan, manage, and implement mechanical and electrical/electronic maintenance and repair activities of plant machinery and equipment Supervises production, initiates quality validation requirements and troubleshoots production dilemmas for the safe and efficient operations of the plant Monitoring and supervising of production in each specific department Educational Requirements Must have a Bachelor's Degree in Mechanical Engineering; A Machanical Engineering License is an added advantage Experience Requirements Work experience in mechanical maintenance and/or works in a supervisory capacity is preferred. With good working knowledge of national and local building codes and safety standards; Ability to communicate technical knowledge in a clear and understandable manner",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PRODUCTION SUPERVISOR (PLASTIC INJECTION/MOLDING),Mechanical,Motolite,2021-05-14,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS Applicants must be either a graduate of <>Mechanical, Electrical Engineering, or Chemical Engineering. Licensure in Engineering is required With 3 -5 of experience from a manufacturing plant Must have excellent academic background <>Experience in Plastic Molding is an advantage Has the ability to conduct trainings for production workers Possesses excellent interpersonal and leadership skills Expert in problem solving and quick decision making Good verbal and written communication (Filipino and English) Willing to be assigned in our plant at Sta. Maria Bulacan Ok for Stay In Work Arrangement Free Accomodation",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"Multi-skilled Technician (Malvar, Batangas)",Mechanical,"ISS Facility Services Phils., Inc.",2021-05-14,National Capital Reg,Full Time,"10,000-14,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Mechanical), Engineering (Others), Engineering (Mechatronic/Electromechanical) or equivalent. At least 1 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Malvar Batangas. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Mechanical/Automotive or equivalent. Full-Time position(s) available.","10,000","14,000",Not Specified,Not Specified,Engineering
Joblum,CAD / Solidworks  Engineer,Mechanical,Triboa Bay BPO Inc.,2021-05-14,Zambales (Olongapo City),Not Specified,"30,000-35,000",Not Specified / In Description,Not Specified / In Description,"The CAD / Solidworks Engineer must be able to create a 3D and 2D files / drawings in SolidWorks supporting all aspects of product development phase. Fluency in parametric modeling of plastic and metal parts is critical. The winning candidate will be a good communicator who is clever and able to take a whiteboard concept and turn it into an accurate representation of the concept in 3D in a short timeframe. Fluent in parametric 3D modeling of plastic and metal parts using SolidWorks or similar. Strength in industrial design is also highly desired. Excellent skill with Excel. Experience with Adobe Illustrator is a benefit. He / She must possess significant experience in the design and application of plastic injection mold tooling. Duties and Responsibilities: Create detailed 3D models using SolidWorks that support the product concept, creation, and development process. Work directly with suppliers and the prototyping process to efficiently create working samples and pre-production mockups, then work with suppliers through the production ramp upcycle. Works with other associates and suppliers to evaluate off-tool / pre-production parts and assemblies and actively engages in the quick and efficient solution of any problems identified. Creates and maintains working and inspection drawings for company documentation.","30,000","35,000",Not Specified,Not Specified,Engineering
Joblum,MAINTENANCE STAFF,Mechanical,Enasia Import Export Corporation,2021-05-14,Manila City,OJT,,Not Specified / In Description,Not Specified / In Description,"Qualifications: -Graduate of Mechanical or Industrial course -With or Without experience -Detailed oriented and can handle pressure -Can work with minimal supervision -Fresh graduates are welcome to apply Duties: Fix and maintain mechanical equipment, buildings, and machines",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,EQUIPMENT SUPERVISOR,Mechanical,"PHESCO, INCORPORATED",2021-05-14,Quezon City,Contract,,Not Specified / In Description,Not Specified / In Description,"1.	Manages the utilization fuel, and equipment per location and prepares and consolidates reports on their operating condition and status as well as its operation costs. 2.	Coordinates with Project Heads regarding equipment requirement and performs logistic strategies to optimize equipment utilization of all construction equipments. 3.	Provides assistance and supply of all pertinent data required by the Engineering Dept. in the preparation of bids that are related to equipment. 4.	Determines and monitors equipment efficiency and recommends appropriate action. 5.	Directs and manages maintenance and motorpool personnel by determining their workloads and schedules and performs periodic evaluation of their performance. 6.	Determines the costing of the equipment for billing of rental to Phesco’s project and external clients. 7.	Determines the costs of maintenance and repair of each equipment. JOB REQUIREMENTS: Graduate of Mechanical Engineering, preferably licensed At least 5 years related experience Knowledgable and hands-on experience in preventive and corrective maintenance of light and heavy vehicles/equipment Background in construction, an advantage. For Quezon City assignment but willing to go on field works in provinces",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Engineer (6 Months Project Based -Leyte),Mechanical,Energy Development Corporation,2021-05-14,Leyte (Others),Full Time,,Not Specified / In Description,Not Specified / In Description,"Job Description: Develop asset hierarchy for EDC assets using the KKS standard Update/review engineering drawings according to the updated asset hierarchy Monitor, check, and correct, if necessary, KKS tags installed in EDC assets Provide training and support on asset hierarchy development to the facilities Provide regular report or update on project implementation progress",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Engineer,Mechanical,Palmer-Asia Inc.,2021-05-13,Makati City,OJT,,Not Specified / In Description,Not Specified / In Description,"Job description The ideal candidate will be responsible for assisting the project manager and project team with project documentation and control, job cost accounting, scheduling, and construction supervision efforts. In order to be successful, this candidate should feel comfortable taking on many tasks that require various skills, and appropriately prioritizing those tasks' completion. Responsibilities On-site management to ensure project success Ensure project plan is moving forward to meet anticipated deadlines Responsible for documentation of progress Assist in owner billings and project related accounting issues Qualifications Bachelor's degree in Mechanical Engineering 1 - 3 years' of experience as a project coordinator, project engineer, or project management Background in Fire Systems is a plus Familiarity with rules, regulations, best practices and performance standards Must be willing to be employed on a project based basis only Must be willing to be assigned in sites all around Philippines",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,MECHANICAL TECHNICIAN,Mechanical,SHASO INTERNATIONAL MANPOWER SERVICES INC.,2021-05-13,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Mechanical) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. EXPERIENCE IN COMBI BLOWING IN MACHINE OPERATION SHRINK, LABELING, PALLITIZING AND OTHER MACHINE RELATED KNOWLEDGE IN PREVENTIVE AND CORRECTIVE MACHINE FOR PRODUCTION AND MANUFACTURING OPERATION MUST FAMILIAR WITH PLASTIC INJECTION MACHINE.GOO GOOD PROBLEM SOLVING AND DECISION-MAKING SKILLS, GOOD ORAL AND WRITTEN COMMUNICATION. Applicants must be willing to work in Jeddah,Makkah Region. Full-Time position(s) available. Principal / Employer : MATCH WATER BOTTLING FACTORYPrincipal / Employer Address : MAKKAH REGION SAUDI ARABIAPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Engineering Planner,Mechanical,Fisher Farms Inc,2021-05-13,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"COVID-19 considerations: To keep our employees safe, we follow DTI and DOLE Interim Guidelines on Workplace Prevention and Control of Covid-19. We ensure STRICT implementation of safety and contact minimizing policies. Duties and Responsibilities: Plans and prepares the schedules and manning complement and coordinates all activities needed in the effective implementation of the preventive maintenance program, improvements, repair and projects, and other work relative activities to be conducted on production and utility machineries and equipment and systems Pre-evaluates the need for replacement parts and places orders Monitors stock inventory level of spare parts and prepare order if necessary Monitors and controls usages of materials or spare parts Inspects delivered equipment and parts and recommends for approval of immediate superior Recommends substitutes or alternative of spare parts or accessories with a better or equivalent quality Plans for interruptions in operation with coordination with Production Supervisor and develop back up plans to minimize downtime at the production facility Manages all communication and coordination within the internal and external group Determines and files the required technical documentation that will support the technician in conducting the repair and maintenance activities Creates the Machine Manuals of all Utilities and Production machineries and equipment with assistance from Engineering Supervisors and Leadmen Manages maintenance data collection and information gathering for continuously improving planned maintenance program Assists in the preparation of accomplishment reports being reviewed by superiors Assesses and analyzes current practices and make recommendations for improvement Gathers pertinent data needed for system analysis during equipment breakdown and repair activities. Updates the maintenance history of this equipment and prepares equipment status and/or performance report Job Requirements: Graduate of Engineering (Mechanical) Must be a Registered Mechanical Engineer (RME) With at least one (1) year of work experience Have the ability to employ principles, use knowledge and integrate concepts of engineering into the operations and machineries and equipment maintenance Must have analytical skills and high aptitude on the troubleshooting, repairs and maintenance of industrial machineries and equipment Must be skillful in dealing with different personalities Knowledgeable in costing and BOM Must be computer literate With background on GMP and 5s Good communication skills Good mathematical abilities Experience in food manufacturing is an advantage",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,GENERATOR MECHANIC,Mechanical,PHILIPPINE HUMAN RESOURCE WORLDWIDE EMPLOYMENT CO,2021-05-13,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"To inspect, repair, assess, diagnose and maintain parts of generators. Their duties also include repairing and installing automatic as well as manual switchgear, maintaining generators in terms of refueling, cleaning and changing the filter and changing oil. Familiar with current methods and techniques of repairing and maintaining generators Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Hands-on in engine troubleshooting and overhauling Experience with PERKINS and CUMMINS engine Preferably with TESDA certificate / NCII Applicants must be willing to work in Riyadh,Riyadh Region. 10 Full-Time position(s) available. Principal / Employer : NOUR COMMUNICATIONS CO. LTD.Principal / Employer Address : Riyadh, Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,MECHANICAL ENGINEER (GENERATORS),Mechanical,PHILIPPINE HUMAN RESOURCE WORLDWIDE EMPLOYMENT CO,2021-05-13,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"They deal with a variety of machines including diesel generators, electric generators, boilers, turbines and internal combustion engines Research, design, evaluate and develop machines and tools. Install and maintain machines applying engineering principles. Qualifications : Candidate must possess at least a Professional License (Passed Board/Bar/Professional License Exam), Engineering (Mechanical) or equivalent. At least 7 year(s) of working experience in the related field is required for this position. Minimum of 7 years experience in operation and maintenance of GENERATORS Familiar with PERKINS and CUMMINS engine Know how to troubleshoot and overhaul of ENGINE Applicants must be willing to work in Riyadh,Riyadh Region. 10 Full-Time position(s) available. Principal / Employer : NOUR COMMUNICATIONS CO. LTD.Principal / Employer Address : Riyadh, Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"Sales Technician*Agriculture*Pulilan, Bulacan",Mechanical,The VITO Consulting Group Inc.,2021-05-13,Central Luzon,Full Time,,Not Specified / In Description,Not Specified / In Description,Candidate must possess at Bachelor's or College DegreeHas 3 years working experience in Agriculture Applicants must be willing to work in Pulilan Bulacan.. Full-Time position(s) available.,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Warranty Personnel,Mechanical,MG Gateway South Corp.,2021-05-13,Davao del Sur (Davao City),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Serves as the point person for all service concerns of the customers.Ensures accuracy of information for all reports and transactions.Ensures service transactions are done in a timely and effective manner.In-charge of explaining warranty booklet during handover process.Responsible for warranty claims processing of vehicles.Responsible for warranty claims database monitoring. Qualifications: Computer literate (PDF, Microsoft Word and Excel)Excellent interpersonal and communication skills, written and verbal.Good interpersonal and analytical skills (attention to details)Experience in Automative Industry is an advantageKnowledge in warranty processingCandidate must be a Mechanical Engineering or B.S. Automotive Course GraduatePersonnel handling abilitySociable and customer orientedValid driver’s licenseWilling to be assigned in Davao City.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"Pellet Operator*Agriculture*Pulilan, Bulacan",Mechanical,The VITO Consulting Group Inc.,2021-05-13,Central Luzon,Full Time,"15,000-25,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Agriculture/Aquaculture/Forestry or equivalent. At least 3 year(s) of working experience as operator Applicants must be willing to work in Pulilan Bulacan. Full-Time position(s) available.","15,000","25,000",Not Specified,Not Specified,Engineering
Joblum,Administrative Aide VI (Mechanic II),Mechanical,Provincial Government of Occidental Mindoro,2021-05-13,Calabarzon & Mimaropa,Not Specified,"14,748",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 23, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Occidental Mindoro Provincial Hospital, Mamburao, Occidental Mindoro Plantilla Item No. : 7(4)13 Salary/Job/Pay Grade : 6 Monthly Salary : Php 14,748.00 QUALIFICATION Eligibility : Mechanic (Automotive Servicing) (MC 10, S. 2013-Cat. II) Education : High school graduate or completion of relevant/ trade course Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 23, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the present position for one (1) year (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: MARIFE T. TANALA SAO/OIC-CAO/HRMO PGO OCCIDENTAL MINDORO Office of the Governor, Mamburao, Occ. Mindoro [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","14,748","14,748",Not Specified,Not Specified,Engineering
Joblum,Mechanical Fitter/Millwright/Mechanical Technician,Mechanical,"INTERASIA OUTSOURCE, INC.",2021-05-13,Australia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Examine detailed drawings or specifications to find out job, material and equipment requirements Set up and adjust metalworking machines and equipment Operate machines to produce parts or tools by turning, boring, milling, planing, shaping, slotting, grinding or drilling metal stock or components Fit and assemble metal parts, tools or sub-assemblies, including welding or brazing parts Cut, thread, bend and install hydraulic and pneumatic pipes and lines Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Mechanical) or equivalent. At least 6 year(s) of working experience in the related field is required for this position. Can speak and understand English Must be an IELTS Passer or IELTS Exempt IELTS Passer- overall band score of at least 5.0 with a score of at least 5 in each of the tests IELTS Exempt- must have 5 years of continuous full time study (4 years of High School plus at least 1 year of College/Vocational courses) Kindly send Updated Resume with detailed Job Description per company (Also please specify Machine/Tools Handled Per Company), Employment Certificate of all previous jobs, passport copy, High School Diploma, FORM 137 and Transcript of Records. Applicants must be willing to work in West Perth,Western Australia. 2 Full-Time position(s) available. Principal / Employer : CPC Goldfields Pty. Ltd.Principal / Employer Address : AustraliaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Motorcycle Mechanic,Mechanical,Not Specified,2021-05-13,Quezon City,Not Specified,"17,000-20,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least High School Diploma, Vocational Diploma/Short Course Certificate, Bachelor's/College Degree in any field. At least 1 Year(s) of working experience in the related field is required for this position. Required Skill(s): Motorcycles Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Mechanical/Automotive or equivalent. Have a drivers license Knowledgeable in motorcycle servicing, maintenance, and troubleshooting NC2 Holder Preferred but not required Willing to work in Pasay or QC","17,000","20,000",Not Specified,Not Specified,Engineering
